Tipo de atividade,Data,Favorito,Título,Distância,Calorias,Tempo,FC Média,FC máxima,Training Effect Aeróbico,Ritmo médio,Melhor ritmo,Subida total,Descida total,Comprimento médio da passada,Proporção de média vertical,Oscilação vertical média,Training Stress Score®,Granularidade,Fluxo,Total de braçadas,Média de Swolf,Taxa média de braçadas,Tempo de mergulho,Temp mínima,Intervalo de superfície,Descompressão,Tempo da melhor volta,Número de voltas,Temp máxima,Tempo em movimento,Duração
Natação em piscina,2019-10-30 12:40:49,false,"Natação","2,500","411","00:54:24","--","--","--","1:38","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1115","36","27","0:00","30.0","0:00","Não","00:06.46","38","0.0","00:40:51","00:55:13"
Natação em alto mar,2019-10-28 06:40:53,false,"Salvador Natação em alto mar","711","127","00:26:54","--","--","--","3:47","0:29","--","--","0.00","0.0","0.0","0.0","0.0","0.0","661","80","24","0:00","28.0","0:00","Não","06:45.38","2","0.0","00:25:38","00:27:18"
Natação em alto mar,2019-10-26 08:01:07,false,"Salvador Natação em alto mar","482","81","00:17:22","--","--","--","3:36","0:39","--","--","0.00","0.0","0.0","0.0","0.0","0.0","509","80","29","0:00","28.0","0:00","Não","00:00.00","1","0.0","00:15:48","00:17:44"
Natação em piscina,2019-10-25 10:30:02,false,"Natação","1,600","266","00:30:50","--","--","--","1:30","1:04","--","--","0.00","0.0","0.0","0.0","0.0","0.0","748","34","31","0:00","30.0","0:00","Não","00:06.32","36","0.0","00:23:58","00:31:53"
Natação em piscina,2019-10-23 12:05:32,false,"Natação","4,500","735","01:35:30","--","--","--","1:34","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2153","36","30","0:00","29.0","0:00","Não","00:03.29","78","0.0","01:10:48","01:36:04"
Natação em piscina,2019-10-22 12:20:18,false,"Natação","4,325","704","01:19:17","--","--","--","1:29","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1936","34","30","0:00","30.0","0:00","Não","00:04.47","64","0.0","01:04:25","01:20:00"
Natação em alto mar,2019-10-18 08:40:22,false,"Brotas Natação em alto mar","1,415","246","00:32:56","--","--","--","2:20","0:44","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1031","53","31","0:00","23.0","0:00","Não","00:48.14","5","0.0","00:27:20","01:29:21"
Natação em piscina,2019-10-16 12:38:14,false,"Natação","3,050","492","01:10:33","--","--","--","1:31","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1441","35","31","0:00","30.0","0:00","Não","00:01.49","32","0.0","00:46:23","01:12:17"
Natação em piscina,2019-10-15 06:50:26,false,"Natação","2,500","400","00:48:47","--","--","--","1:31","1:11","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1101","34","29","0:00","29.0","0:00","Não","00:02.90","18","0.0","00:37:48","00:48:57"
Natação em piscina,2019-10-14 18:40:29,false,"Natação","2,675","449","01:15:58","--","--","--","1:39","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1233","36","28","0:00","28.0","0:00","Não","00:14.34","42","0.0","00:43:59","01:16:12"
Natação em piscina,2019-10-11 10:11:16,false,"Natação","2,200","352","00:52:38","--","--","--","1:31","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1059","35","32","0:00","29.0","0:00","Não","00:02.90","62","0.0","00:33:27","00:52:43"
Natação em piscina,2019-10-10 18:30:29,false,"Natação","3,000","483","01:10:34","--","--","--","1:35","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1296","35","27","0:00","30.0","0:00","Não","00:13.14","40","0.0","00:47:36","01:10:53"
Natação em piscina,2019-10-09 12:49:46,false,"Natação","2,425","424","00:56:05","--","--","--","1:28","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1064","33","30","0:00","29.0","0:00","Não","00:18.16","47","0.0","00:35:32","00:56:42"
Natação em piscina,2019-10-07 12:33:06,false,"Natação","1,400","229","00:26:36","--","--","--","1:27","1:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","636","33","31","0:00","30.0","0:00","Não","00:16.45","26","0.0","00:20:13","00:26:46"
Natação em piscina,2019-10-04 07:01:36,false,"Natação","3,175","523","01:05:05","--","--","--","1:40","1:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1432","36","27","0:00","28.0","0:00","Não","00:10.65","54","0.0","00:53:02","01:06:16"
Natação em alto mar,2019-09-30 08:39:20,false,"Angra dos Reis Natação em alto mar","1,612","285","00:31:12","--","--","--","1:56","0:26","--","--","0.00","0.0","0.0","0.0","0.0","0.0","921","43","29","0:00","23.0","0:00","Não","01:59.48","4","0.0","00:29:12","00:31:14"
Natação em piscina,2019-09-24 18:23:57,false,"Natação","2,750","467","01:16:58","--","--","--","1:45","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1228","37","26","0:00","29.0","0:00","Não","00:02.37","40","0.0","00:48:07","01:18:53"
Natação em piscina,2019-09-18 20:29:11,false,"Natação","1,500","240","00:27:41","--","--","--","1:42","1:15","--","--","0.00","0.0","0.0","0.0","0.0","0.0","732","38","29","0:00","29.0","0:00","Não","00:01.35","7","0.0","00:25:32","00:27:56"
Natação em alto mar,2019-09-06 14:25:56,false,"Madison Natação em alto mar","1,450","255","00:24:06","--","--","--","1:40","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","853","40","35","0:00","21.0","0:00","Não","07:24.09","3","0.0","00:24:00","00:24:52"
Natação em alto mar,2019-09-05 06:57:04,false,"Madison Natação em alto mar","112","19","00:02:10.0","--","--","--","1:56","0:58","--","--","0.00","0.0","0.0","0.0","0.0","0.0","54","41","24","0:00","21.0","0:00","Não","00:00.00","1","0.0","00:02:10.0","00:02:10.0"
Natação em alto mar,2019-09-05 06:06:51,false,"Madison Natação em alto mar","3,076","543","00:46:56","--","--","--","1:32","0:31","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1680","37","35","0:00","21.0","0:00","Não","01:15.31","7","0.0","00:46:54","00:48:10"
Natação em piscina,2019-09-03 12:49:45,false,"Natação","2,700","433","00:45:18","--","--","--","1:21","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1155","31","32","0:00","27.0","0:00","Não","00:04.80","40","0.0","00:36:26","00:45:49"
Natação em piscina,2019-09-02 13:22:17,false,"Natação","2,800","451","00:49:53","--","--","--","1:29","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1267","34","30","0:00","26.0","0:00","Não","00:09.00","26","0.0","00:41:44","00:50:06"
Natação em alto mar,2019-09-01 08:49:20,false,"Sumpter Natação em alto mar","4,003","704","01:03:01","--","--","--","1:34","0:28","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2167","37","34","0:00","21.0","0:00","Não","00:03.16","9","0.0","01:02:59","01:05:09"
Natação em piscina,2019-08-29 11:06:06,false,"Natação","4,500","721","01:16:05","--","--","--","1:32","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2090","35","30","0:00","26.0","0:00","Não","00:06.36","34","0.0","01:09:20","01:16:11"
Natação em piscina,2019-08-27 16:22:11,false,"Natação","3,600","576","01:00:01","--","--","--","1:23","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1537","31","31","0:00","28.0","0:00","Não","00:04.30","54","0.0","00:49:33","01:00:23"
Natação em piscina,2019-08-26 20:24:25,false,"Natação","3,650","657","01:10:30","--","--","--","1:28","0:25","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1782","69","33","0:00","24.0","0:00","Não","00:02.78","52","0.0","00:53:40","01:12:24"
Natação em piscina,2019-08-23 11:21:41,false,"Natação","5,400","981","01:23:37","--","--","--","1:26","0:25","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2330","64","30","0:00","27.0","0:00","Não","00:04.35","32","0.0","01:16:59","01:23:43"
Natação em piscina,2019-08-22 11:54:33,false,"Natação","5,500","990","01:42:20","--","--","--","1:35","0:32","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2702","72","31","0:00","29.0","0:00","Não","00:02.91","73","0.0","01:27:12","01:42:26"
Natação em piscina,2019-08-20 17:34:58,false,"Natação","4,250","765","01:12:41","--","--","--","1:33","0:28","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2048","71","31","0:00","29.0","0:00","Não","00:02.89","38","0.0","01:06:13","01:12:53"
Natação em piscina,2019-08-19 16:49:49,false,"Natação","4,750","855","01:24:59","--","--","--","1:30","0:26","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2203","68","31","0:00","29.0","0:00","Não","00:06.75","76","0.0","01:11:15","01:25:04"
Natação em piscina,2019-08-16 19:18:16,false,"Natação","2,700","432","00:43:44","--","--","--","1:32","1:15","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1204","34","29","0:00","26.0","0:00","Não","00:13.48","8","0.0","00:41:36","00:44:54"
Natação em piscina,2019-08-16 12:07:10,false,"Natação","4,200","756","01:23:26","--","--","--","1:40","0:38","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2104","75","30","0:00","27.0","0:00","Não","00:08.34","48","0.0","01:10:16","01:23:34"
Natação em piscina,2019-08-15 17:21:40,false,"Natação","4,000","720","01:13:13","--","--","--","1:32","0:28","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1853","69","30","0:00","27.0","0:00","Não","00:06.23","42","0.0","01:01:18","01:13:25"
Natação em piscina,2019-08-13 15:53:32,false,"Natação","2,600","432","00:54:32","--","--","--","1:23","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1042","31","29","0:00","27.0","0:00","Não","00:01.35","80","0.0","00:36:04","00:54:32"
Natação em piscina,2019-08-12 16:54:15,false,"Natação","4,300","774","01:31:15","--","--","--","1:34","0:26","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2065","71","31","0:00","27.0","0:00","Não","00:01.46","82","0.0","01:07:37","01:31:24"
Natação em piscina,2019-08-12 16:45:56,false,"Natação","200","32","00:07:38.3","--","--","--","3:45","3:31","--","--","0.00","0.0","0.0","0.0","0.0","0.0","212","83","28","0:00","27.0","0:00","Não","00:07.95","2","0.0","00:07:30.4","00:07:44.6"
Natação em piscina,2019-08-09 19:48:49,false,"Natação","1,500","240","00:30:15","--","--","--","1:31","1:04","--","--","0.00","0.0","0.0","0.0","0.0","0.0","643","33","28","0:00","28.0","0:00","Não","00:07.77","20","0.0","00:22:40","00:30:26"
Natação em piscina,2019-08-09 11:09:51,false,"Natação","4,050","729","01:25:04","--","--","--","1:39","0:37","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2045","75","31","0:00","27.0","0:00","Não","00:03.40","56","0.0","01:06:54","01:25:09"
Natação em piscina,2019-08-07 13:59:23,false,"Natação","1,100","176","00:17:25","--","--","--","1:33","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","461","34","27","0:00","25.0","0:00","Não","00:21.40","2","0.0","00:17:04","00:24:43"
Natação em piscina,2019-08-02 07:22:36,false,"Natação","4,500","742","01:33:06","--","--","--","1:30","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2013","34","30","0:00","29.0","0:00","Não","00:05.18","102","0.0","01:07:42","01:42:52"
Natação em piscina,2019-07-31 11:45:17,false,"Natação","3,625","594","01:29:22","--","--","--","1:30","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1666","34","30","0:00","29.0","0:00","Não","00:10.23","50","0.0","00:54:38","01:31:24"
Natação em piscina,2019-07-30 14:43:25,false,"Natação","3,500","560","01:02:31","--","--","--","1:35","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1640","35","30","0:00","29.0","0:00","Não","00:07.47","38","0.0","00:55:14","01:09:27"
Natação em piscina,2019-07-29 12:18:43,false,"Natação","5,025","819","01:35:27","--","--","--","1:30","0:52","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2241","34","30","0:00","29.0","0:00","Não","00:00.43","101","0.0","01:15:41","01:41:57"
Natação em piscina,2019-07-24 12:47:49,false,"Natação","2,150","345","00:54:12","--","--","--","1:32","1:12","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1040","35","32","0:00","28.0","0:00","Não","00:00.48","29","0.0","00:32:54","01:00:54"
Natação em piscina,2019-07-24 07:19:54,false,"Natação","5,325","888","01:48:00","--","--","--","1:33","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2367","34","29","0:00","28.0","0:00","Não","00:02.26","82","0.0","01:22:56","01:48:30"
Natação em piscina,2019-07-22 17:16:53,false,"Natação","2,700","432","00:55:29","--","--","--","1:50","1:32","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1278","39","26","0:00","29.0","0:00","Não","00:06.97","10","0.0","00:49:36","00:57:11"
Natação em piscina,2019-07-19 12:43:21,false,"Natação","3,000","481","00:59:38","--","--","--","1:29","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1400","34","32","0:00","28.0","0:00","Não","00:12.52","48","0.0","00:44:20","01:00:13"
Natação em piscina,2019-07-17 16:10:21,false,"Natação","3,200","512","00:57:09","--","--","--","1:34","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1399","34","28","0:00","28.0","0:00","Não","00:06.33","62","0.0","00:50:03","00:59:13"
Natação em piscina,2019-07-16 17:54:46,false,"Natação","3,900","659","01:24:46","--","--","--","1:37","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1762","36","28","0:00","28.0","0:00","Não","00:06.00","54","0.0","01:03:17","01:26:44"
Natação em piscina,2019-07-15 17:43:52,false,"Natação","4,275","686","01:24:33","--","--","--","1:31","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1942","34","30","0:00","29.0","0:00","Não","00:00.36","68","0.0","01:04:30","01:27:05"
Natação em alto mar,2019-07-13 11:05:47,false,"Brasília Natação em alto mar","1,306","218","00:27:33","--","--","--","2:07","0:33","--","--","0.00","0.0","0.0","0.0","0.0","0.0","877","48","31","0:00","22.0","0:00","Não","00:04.46","14","0.0","00:21:52","00:27:33"
Natação em piscina,2019-07-10 12:32:52,false,"Natação","2,300","386","01:22:48","--","--","--","1:35","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1005","35","28","0:00","26.0","0:00","Não","00:00.62","47","0.0","00:36:31","01:27:29"
Natação em piscina,2019-07-09 13:31:15,false,"Natação","3,875","624","01:24:39","--","--","--","1:41","1:09","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1775","37","27","0:00","26.0","0:00","Não","00:10.98","47","0.0","01:05:01","01:25:13"
Natação em piscina,2019-07-08 17:10:39,false,"Natação","3,350","538","01:11:10","--","--","--","1:45","1:20","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1542","38","26","0:00","24.0","0:00","Não","00:00.49","15","0.0","00:58:50","01:16:27"
Natação em piscina,2019-07-05 12:05:27,false,"Natação","3,000","532","01:32:35","--","--","--","1:48","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1294","38","24","0:00","29.0","0:00","Não","00:00.65","35","0.0","00:54:05","01:40:57"
Natação em piscina,2019-07-04 18:33:49,false,"Natação","1,675","277","00:55:55","--","--","--","1:37","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","745","35","27","0:00","25.0","0:00","Não","00:00.57","21","0.0","00:27:07","01:06:27"
Natação em piscina,2019-07-03 12:43:41,false,"Natação","4,425","726","01:15:56","--","--","--","1:30","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2009","34","30","0:00","27.0","0:00","Não","00:03.21","84","0.0","01:06:32","01:32:29"
Natação em piscina,2019-07-01 18:23:03,false,"Natação","2,750","445","01:13:00","--","--","--","1:37","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1250","36","28","0:00","29.0","0:00","Não","00:04.36","58","0.0","00:44:20","01:13:31"
Natação em alto mar,2019-06-30 11:18:52,false,"Ilhabela Natação em alto mar","834","141","00:13:21","--","--","--","1:36","1:04","--","--","0.00","0.0","0.0","0.0","0.0","0.0","515","39","38","0:00","24.0","0:00","Não","00:31.06","9","0.0","00:12:51","00:13:21"
Natação em alto mar,2019-06-30 09:05:08,false,"Ilhabela Natação em alto mar","4,549","787","01:11:47","--","--","--","1:35","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2666","38","37","0:00","23.0","0:00","Não","00:54.15","10","0.0","01:10:59","01:11:47"
Natação em piscina,2019-06-27 13:27:20,false,"Natação","2,300","378","00:47:32","--","--","--","1:40","0:57","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1083","37","28","0:00","30.0","0:00","Não","00:09.11","30","0.0","00:38:27","00:55:39"
Natação em alto mar,2019-06-23 10:17:21,false,"Boituva Natação em alto mar","478","82","00:07:57.6","--","--","--","1:40","1:06","--","--","0.00","0.0","0.0","0.0","0.0","0.0","297","41","37","0:00","20.0","0:00","Não","00:00.00","1","0.0","00:07:47","00:07:57.6"
Natação em piscina,2019-06-21 12:23:54,false,"Natação","3,025","535","01:19:50","--","--","--","1:30","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1282","33","28","0:00","27.0","0:00","Não","00:00.76","89","0.0","00:45:18","01:26:00"
Natação em piscina,2019-06-20 14:53:30,false,"Natação","2,150","345","00:39:30","--","--","--","1:38","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","994","36","28","0:00","29.0","0:00","Não","00:10.72","16","0.0","00:35:02","00:40:01"
Natação em piscina,2019-06-18 18:08:48,false,"Natação","3,025","507","01:08:39","--","--","--","1:36","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1389","35","29","0:00","27.0","0:00","Não","00:00.65","59","0.0","00:48:13","01:15:08"
Natação em piscina,2019-06-12 16:16:22,false,"Natação","3,800","627","01:16:12","--","--","--","1:38","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1795","36","29","0:00","30.0","0:00","Não","00:16.33","45","0.0","01:02:15","01:29:26"
Natação em piscina,2019-06-07 17:56:22,false,"Natação","2,000","327","00:43:54","--","--","--","1:37","1:14","--","--","0.00","0.0","0.0","0.0","0.0","0.0","949","36","29","0:00","29.0","0:00","Não","00:00.84","40","0.0","00:32:27","00:51:55"
Natação em alto mar,2019-05-25 08:10:15,false,"Florianópolis Natação em alto mar","1,231","211","00:23:24","--","--","--","1:54","0:45","--","--","0.00","0.0","0.0","0.0","0.0","0.0","568","40","24","0:00","21.0","0:00","Não","03:45.75","3","0.0","00:18:22","00:23:24"
Natação em alto mar,2019-05-24 08:15:49,false,"Florianópolis Natação em alto mar","3,210","560","00:46:34","--","--","--","1:27","0:17","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1761","35","37","0:00","22.0","0:00","Não","02:58.55","7","0.0","00:44:26","01:04:07"
Natação em alto mar,2019-05-23 10:46:29,false,"Florianópolis Natação em alto mar","3,798","660","01:00:02","--","--","--","1:35","0:28","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2120","38","35","0:00","22.0","0:00","Não","05:07.61","8","0.0","00:57:50","01:06:14"
Natação em piscina,2019-05-21 17:15:12,false,"Natação","1,600","256","00:29:22","--","--","--","1:30","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","704","33","29","0:00","28.0","0:00","Não","00:00.85","15","0.0","00:23:54","00:33:45"
Natação em piscina,2019-05-20 12:51:14,false,"Natação","2,775","458","01:12:42","--","--","--","1:48","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1329","39","26","0:00","30.0","0:00","Não","00:01.35","50","0.0","00:50:10","01:14:49"
Natação em piscina,2019-05-17 12:42:21,false,"Natação","4,300","704","01:21:06","--","--","--","1:30","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2012","34","31","0:00","26.0","0:00","Não","00:06.78","82","0.0","01:04:42","01:22:14"
Natação em piscina,2019-05-16 12:07:20,false,"Natação","3,000","538","01:16:18","--","--","--","1:33","1:09","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1342","35","29","0:00","27.0","0:00","Não","00:01.01","91","0.0","00:46:38","01:20:15"
Natação em piscina,2019-05-14 18:04:26,false,"Natação","3,100","509","00:59:40","--","--","--","1:29","0:52","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1298","33","28","0:00","28.0","0:00","Não","00:00.66","19","0.0","00:46:09","01:07:20"
Natação em piscina,2019-05-13 12:28:22,false,"Natação","2,575","441","01:06:37","--","--","--","1:49","0:52","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1184","39","25","0:00","30.0","0:00","Não","00:07.41","6","0.0","00:46:41","01:07:55"
Natação em piscina,2019-05-10 12:16:20,false,"Natação","4,600","736","01:27:37","--","--","--","1:36","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2189","36","30","0:00","29.0","0:00","Não","00:03.58","68","0.0","01:13:21","01:29:13"
Natação em piscina,2019-05-08 18:01:54,false,"Natação","3,600","598","01:13:56","--","--","--","1:34","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1542","34","27","0:00","29.0","0:00","Não","00:04.77","52","0.0","00:56:22","01:20:15"
Natação em piscina,2019-05-07 18:13:38,false,"Natação","3,650","675","01:28:02","--","--","--","1:38","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1719","36","29","0:00","29.0","0:00","Não","00:06.95","28","0.0","00:59:55","01:36:56"
Natação em piscina,2019-05-06 11:54:24,false,"Natação","4,000","666","01:20:11","--","--","--","1:34","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1807","35","29","0:00","29.0","0:00","Não","00:04.56","102","0.0","01:02:34","01:21:03"
Natação em piscina,2019-05-03 17:27:20,false,"Natação","3,475","593","01:10:46","--","--","--","1:35","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1559","35","28","0:00","28.0","0:00","Não","00:00.68","83","0.0","00:54:51","01:21:13"
Natação em piscina,2019-05-02 13:16:21,false,"Natação","3,500","567","01:18:32","--","--","--","1:38","1:07","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1718","37","30","0:00","29.0","0:00","Não","00:04.72","50","0.0","00:57:08","01:19:58"
Natação em piscina,2019-05-01 18:15:03,false,"Natação","3,500","587","01:12:44","--","--","--","1:29","0:58","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1618","34","31","0:00","30.0","0:00","Não","00:08.78","86","0.0","00:52:09","01:14:16"
Natação em piscina,2019-05-01 09:46:28,false,"Natação","5,100","816","01:29:41","--","--","--","1:34","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2344","35","29","0:00","28.0","0:00","Não","00:03.38","94","0.0","01:19:37","01:30:18"
Natação em piscina,2019-04-30 16:17:13,false,"Natação","4,525","768","01:22:46","--","--","--","1:39","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2110","36","28","0:00","29.0","0:00","Não","00:07.37","26","0.0","01:14:44","01:24:58"
Natação em alto mar,2019-04-27 07:20:57,false,"Florianópolis Natação em alto mar","1,351","231","00:24:51","--","--","--","1:50","0:44","--","--","0.00","0.0","0.0","0.0","0.0","0.0","756","42","30","0:00","24.0","0:00","Não","06:03.02","3","0.0","00:22:07","00:43:32"
Natação em alto mar,2019-04-26 09:57:52,false,"Florianópolis Natação em alto mar","2,244","387","00:39:51","--","--","--","1:47","0:25","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1381","42","34","0:00","24.0","0:00","Não","00:06.63","7","0.0","00:35:45","00:51:21"
Natação em piscina,2019-04-25 09:05:54,false,"Natação","3,300","531","01:03:09","--","--","--","1:31","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1538","35","31","0:00","29.0","0:00","Não","00:05.62","48","0.0","00:50:17","01:03:38"
Natação em piscina,2019-04-23 12:28:12,false,"Natação","2,225","387","00:47:50","--","--","--","1:39","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1040","37","28","0:00","30.0","0:00","Não","00:01.83","32","0.0","00:36:52","00:50:33"
Natação em piscina,2019-04-22 12:31:46,false,"Natação","3,625","592","01:27:20","--","--","--","1:30","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1625","34","30","0:00","30.0","0:00","Não","00:15.69","54","0.0","00:54:31","01:41:07"
Natação em piscina,2019-04-18 18:21:23,false,"Natação","3,350","536","01:14:59","--","--","--","1:39","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1599","37","29","0:00","26.0","0:00","Não","00:17.71","40","0.0","00:55:28","01:15:36"
Natação em piscina,2019-04-17 12:24:23,false,"Natação","3,250","536","01:00:52","--","--","--","1:30","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1574","35","32","0:00","29.0","0:00","Não","00:07.20","30","0.0","00:48:48","01:01:28"
Natação em piscina,2019-04-16 13:01:16,false,"Natação","3,700","637","01:23:22","--","--","--","1:40","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1755","37","28","0:00","30.0","0:00","Não","00:01.100","104","0.0","01:01:39","01:23:53"
Natação em piscina,2019-04-15 12:48:48,false,"Natação","3,700","609","01:08:45","--","--","--","1:28","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1727","34","32","0:00","30.0","0:00","Não","00:05.88","66","0.0","00:54:19","01:09:28"
Natação em piscina,2019-04-13 16:12:44,false,"Natação","4,350","696","01:24:43","--","--","--","1:32","0:55","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2058","35","31","0:00","29.0","0:00","Não","00:00.35","42","0.0","01:06:25","01:25:18"
Natação em piscina,2019-04-11 19:07:02,false,"Natação","3,025","512","01:09:44","--","--","--","1:28","1:10","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1399","34","31","0:00","29.0","0:00","Não","00:02.87","65","0.0","00:44:32","01:10:19"
Natação em piscina,2019-04-11 12:35:05,false,"Natação","4,475","742","01:19:29","--","--","--","1:37","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2207","37","31","0:00","30.0","0:00","Não","00:03.01","68","0.0","01:12:18","01:20:55"
Natação em piscina,2019-04-09 12:46:58,false,"Natação","2,900","464","01:13:54","--","--","--","1:33","1:01","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1321","35","30","0:00","28.0","0:00","Não","00:00.49","52","0.0","00:44:44","01:17:09"
Natação em piscina,2019-04-08 13:17:05,false,"Natação","3,950","645","01:17:21","--","--","--","1:31","0:52","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1812","34","30","0:00","27.0","0:00","Não","00:00.43","95","0.0","01:00:08","01:22:49"
Natação em piscina,2019-04-05 12:35:32,false,"Natação","2,625","465","01:07:39","--","--","--","1:34","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1189","35","29","0:00","29.0","0:00","Não","00:00.49","118","0.0","00:41:05","01:24:56"
Natação em piscina,2019-04-04 17:25:26,false,"Natação","4,625","807","01:31:07","--","--","--","1:32","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2080","34","29","0:00","30.0","0:00","Não","00:02.85","44","0.0","01:10:45","01:31:52"
Natação em piscina,2019-04-03 18:06:57,false,"Natação","3,000","502","01:16:31","--","--","--","1:28","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1331","33","30","0:00","29.0","0:00","Não","00:14.16","72","0.0","00:44:09","01:17:04"
Natação em piscina,2019-04-02 17:48:00,false,"Natação","5,100","828","01:39:17","--","--","--","1:32","1:05","--","--","0.00","0.0","0.0","0.0","0.0","0.0","2424","35","31","0:00","29.0","0:00","Não","00:00.62","113","0.0","01:18:25","01:50:10"
Natação em alto mar,2019-03-31 07:36:35,false,"Capitólio Natação em alto mar","7,970","1,403","02:02:27","--","--","--","1:32","1:04","--","--","0.00","0.0","0.0","0.0","0.0","0.0","4668","38","38","0:00","25.0","0:00","Não","07:01.43","16","0.0","02:01:13","02:02:27"
